"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"0kHgteR4TV4LO80wrasDSR","Bạn Đời","Karik, GDucky","8","0","-3","VN","2023-10-26","70","False","300718","Bạn Đời","2023-10-04","0.843","0.484","5","-8.246","1","0.053","0.706","0.0","0.098","0.356","129.987","4"
"6KgZf5gZgF1KLNxq1qZgHP","Anh Là Ngoại Lệ Của Em","Phương Ly","7","0","-1","VN","2023-10-26","67","False","188108","Anh Là Ngoại Lệ Của Em","2023-10-05","0.844","0.677","6","-5.958","1","0.0564","0.171","2.34e-05","0.387","0.791","111.006","4"
"0rKWJnmo6Q0ovoPOLoLm0t","TOO MUCH","The Kid LAROI, Jung Kook, Central Cee","6","0","44","VN","2023-10-26","88","True","203894","TOO MUCH","2023-10-19","0.758","0.703","10","-5.979","0","0.172","0.252","0.0","0.146","0.465","94.985","4"
"01qFKNWq73UfEslI0GvumE","3D (feat. Jack Harlow)","Jung Kook, Jack Harlow","5","-3","-3","VN","2023-10-26","89","True","201812","3D : The Remixes","2023-10-02","0.853","0.824","1","-3.287","1","0.103","0.0322","0.0","0.0859","0.888","108.044","4"
"5h1BN75CEh8wdSwE1xrbSe","Slow Dancing","V","4","0","0","VN","2023-10-26","96","False","187026","Layover","2023-09-08","0.579","0.63","8","-7.758","1","0.058","0.257","0.00462","0.0986","0.552","155.96","4"
"4acXEYw7ayyJnm9GXDrqiL","Hit Me Up (feat. Nomovodka)","Binz, Nomovodka","3","0","47","VN","2023-10-26","63","False","268200","Hit Me Up (feat. Nomovodka)","2023-10-19","0.775","0.44","9","-9.05","0","0.0355","0.493","0.000222","0.0591","0.451","99.993","3"
"3Ua0m0YmEjrMi9XErKcNiR","Like Crazy","Jimin","2","3","1","VN","2023-10-26","94","False","212241","FACE","2023-03-24","0.629","0.733","7","-5.445","1","0.0419","0.0025","0.0","0.357","0.362","120.001","4"
"7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","1","0","0","VN","2023-10-26","97","True","184400","Seven (feat. Latto)","2023-07-14","0.802","0.832","11","-4.107","1","0.0434","0.311","0.0","0.0815","0.89","124.997","4"
"01qFKNWq73UfEslI0GvumE","3D (feat. Jack Harlow)","Jung Kook, Jack Harlow","50","-2","-11","VE","2023-10-26","89","True","201812","3D : The Remixes","2023-10-02","0.853","0.824","1","-3.287","1","0.103","0.0322","0.0","0.0859","0.888","108.044","4"
"3tt9i3Hhzq84dPS8H7iSiJ","La Bachata","Manuel Turizo","49","1","1","VE","2023-10-26","85","False","162637","2000","2023-03-17","0.835","0.679","7","-5.329","0","0.0364","0.583","1.98e-06","0.218","0.85","124.98","4"
"3DeZc9cOc1DM8YNoJV8lAv","Toy en el Mic","Bizarrap, Milo j","48","1","1","VE","2023-10-26","86","True","137053","en dormir sin Madrid","2023-10-04","0.73","0.423","8","-10.953","0","0.145","0.464","0.0","0.202","0.91","100.941","4"
"1C7lXfx4Y5maVl4AgUVlHA","ACHO PR","Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow","47","-5","-23","VE","2023-10-26","86","True","359647","nadie sabe lo que va a pasar mañana","2023-10-13","0.541","0.796","7","-5.177","1","0.347","0.317","0.0","0.193","0.469","85.205","4"
"4PA1wK0leCjmRZlP5dQ8Lv","El Cielo","Sky Rompiendo, Feid, Myke Towers","46","1","-1","VE","2023-10-26","88","True","191320","El Cielo","2023-06-02","0.715","0.642","10","-7.492","0","0.0515","0.0687","0.0","0.0997","0.169","105.964","4"
"0aPs3kmiqmt9QG7gWXdefA","No soy Eterno","Bizarrap, Milo j","45","-2","2","VE","2023-10-26","86","False","151468","en dormir sin Madrid","2023-10-04","0.564","0.402","2","-6.488","0","0.329","0.44","6.25e-05","0.308","0.628","121.45","4"
"0EhuGnOS6fTc5l5UNtDEH2","POLARIS - Remix","Saiko, Quevedo, Feid, Mora","44","2","6","VE","2023-10-26","86","True","288000","POLARIS (Remix)","2023-06-08","0.623","0.799","8","-4.152","0","0.0713","0.153","0.0","0.365","0.552","169.901","4"
"54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN","KAROL G","43","1","3","VE","2023-10-26","89","False","154374","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.634","0.725","5","-4.945","0","0.0587","0.0776","0.0","0.211","0.795","159.845","4"
"7JwdbqIpiuWvGbRryKSuBz","Es un Secreto","Plan B","42","3","6","VE","2023-10-26","72","False","190560","House Of Pleasure","2010-07-20","0.841","0.783","6","-4.915","0","0.0432","0.106","2.49e-06","0.0528","0.514","94.989","4"
"3mRF0YNsDdFKFnxwg16hSz","VUELVE CANDY B","Bad Bunny","41","-3","-13","VE","2023-10-26","86","True","266171","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.691","4","-3.119","0","0.0904","0.223","1.74e-06","0.154","0.225","122.92","4"
"5qzLdvRViHUrRNdkpakG7C","BATICANO","Bad Bunny","40","0","-15","VE","2023-10-26","85","True","256000","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.6","3","-7.793","0","0.0656","0.455","6.76e-06","0.131","0.431","105.009","4"
"559YUIWxUc8Mx4lsla13Ff","MODELITO","Mora, YOVNGCHIMI","39","2","2","VE","2023-10-26","85","True","190496","PARAÍSO","2022-11-03","0.711","0.752","7","-7.574","0","0.2","0.191","0.0106","0.338","0.528","145.047","4"
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","38","1","12","VE","2023-10-26","87","False","155960","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.865","0.573","5","-5.501","1","0.0678","0.0863","0.0","0.305","0.563","94.999","4"
"7MVIfkyzuUmQ716j8U7yGR","Rara Vez","Taiu, Milo j","37","0","7","VE","2023-10-26","89","False","128677","Rara Vez","2023-02-08","0.838","0.708","5","-4.668","0","0.166","0.176","0.0","0.343","0.96","119.984","4"
"0J9g1MMJDhyvOb3NWckHMm","Chulo pt.2","Bad Gyal, Tokischa, Young Miko","36","-1","0","VE","2023-10-26","91","True","219333","Chulo pt.2","2023-06-22","0.852","0.881","5","-2.546","0","0.126","0.0602","6.44e-06","0.0682","0.556","96.984","4"
"0rDQZJtSGgsB2rdkObpdFa","VOU 787","Bad Bunny","35","-2","-15","VE","2023-10-26","87","True","123643","nadie sabe lo que va a pasar mañana","2023-10-13","0.834","0.555","5","-7.902","0","0.197","0.0488","0.0","0.265","0.563","125.015","4"
"5jt25aFjW2kNoBqaEVaz5W","LA INOCENTE","Mora, Feid","34","0","3","VE","2023-10-26","88","True","202173","MICRODOSIS","2022-04-01","0.757","0.789","5","-3.46","0","0.0583","0.307","0.0","0.0717","0.464","91.911","4"
"3Ua0m0YmEjrMi9XErKcNiR","Like Crazy","Jimin","33","3","5","VE","2023-10-26","94","False","212241","FACE","2023-03-24","0.629","0.733","7","-5.445","1","0.0419","0.0025","0.0","0.357","0.362","120.001","4"
"39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR","Bad Bunny","32","0","-6","VE","2023-10-26","87","True","225654","nadie sabe lo que va a pasar mañana","2023-10-13","0.914","0.698","1","-5.228","1","0.115","0.32","8.76e-06","0.083","0.757","99.011","4"
"0QRHOAeU8JRaVVn3UoZBih","REINA","Mora, Saiko","31","0","4","VE","2023-10-26","89","True","211879","ESTRELLA","2023-08-28","0.724","0.578","10","-7.117","1","0.0819","0.632","1.06e-06","0.0943","0.757","167.985","4"
"1U3A66OHQyTu4N2QTMsP86","GRACIAS POR NADA","Bad Bunny","30","-4","-13","VE","2023-10-26","87","True","177450","nadie sabe lo que va a pasar mañana","2023-10-13","0.778","0.555","6","-5.473","0","0.231","0.325","0.0","0.111","0.271","143.916","4"
"6ZprqcYFC6D9eIZaCoqrSn","Gently (feat. Bad Bunny)","Drake, Bad Bunny","29","1","4","VE","2023-10-26","87","True","133694","For All The Dogs","2023-10-06","0.868","0.407","10","-7.735","1","0.295","0.0479","0.000111","0.139","0.255","107.524","4"
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","28","0","12","VE","2023-10-26","88","True","142334","Don Juan","2023-08-25","0.909","0.762","9","-3.974","1","0.0643","0.434","0.0","0.0856","0.843","101.987","3"
"2sTDlCxmuZCTDKKk9f1qus","WHERE SHE GOES","Bad Bunny","27","-2","-5","VE","2023-10-26","85","True","231704","nadie sabe lo que va a pasar mañana","2023-10-13","0.651","0.799","9","-4.02","0","0.0611","0.143","0.634","0.112","0.223","143.992","4"
"0sfk352FO8bJUjWjIsyzSR","DONDE SE APRENDE A QUERER?","Mora","26","1","6","VE","2023-10-26","87","False","144427","ESTRELLA","2023-08-28","0.722","0.519","8","-10.142","1","0.297","0.555","0.0","0.118","0.779","170.058","4"
"7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","25","4","9","VE","2023-10-26","97","True","184400","Seven (feat. Latto)","2023-07-14","0.802","0.832","11","-4.107","1","0.0434","0.311","0.0","0.0815","0.89","124.997","4"
"7ucEkWU0SVy0XFdfXESgfY","LOS PITS","Bad Bunny","24","-1","-9","VE","2023-10-26","87","True","250851","nadie sabe lo que va a pasar mañana","2023-10-13","0.751","0.669","7","-5.367","1","0.445","0.442","2.11e-06","0.15","0.69","93.705","4"
"23d8v6tU6lR77pFKsApMtF","NADIE SABE","Bad Bunny","23","-1","-9","VE","2023-10-26","89","True","379058","nadie sabe lo que va a pasar mañana","2023-10-13","0.529","0.711","11","-5.016","0","0.0669","0.572","0.0","0.0799","0.582","170.305","4"
"505v13epFXodT9fVAJ6h8k","AMARGURA","KAROL G","22","2","9","VE","2023-10-26","90","True","170480","MAÑANA SERÁ BONITO","2023-02-24","0.92","0.696","6","-3.356","0","0.0742","0.183","0.0","0.149","0.545","106.966","4"
"6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","Feid, Young Miko","21","0","8","VE","2023-10-26","93","True","195986","Classy 101","2023-03-31","0.859","0.658","11","-4.79","1","0.159","0.145","0.0","0.12","0.672","100.065","4"
"3NhstUmrlhaN1M6hP8zMbb","BABY NUEVA","Bad Bunny","20","0","-11","VE","2023-10-26","89","True","240773","nadie sabe lo que va a pasar mañana","2023-10-13","0.866","0.63","10","-4.816","0","0.0616","0.504","0.000505","0.328","0.359","117.924","4"
"6irysuQyZWd7Bjj7ePiOs2","Holanda","Jhayco","19","0","8","VE","2023-10-26","92","True","231693","Holanda","2023-07-28","0.831","0.759","1","-3.627","0","0.0502","0.277","0.0","0.125","0.244","107.961","4"
"4Jc7252S1P99DjQ1lNGEOc","CYBERTRUCK","Bad Bunny","18","0","-7","VE","2023-10-26","88","True","191959","nadie sabe lo que va a pasar mañana","2023-10-13","0.704","0.905","6","-4.948","0","0.338","0.371","2.09e-06","0.107","0.0991","151.823","4"
"1ODFVLQszq0hCOdZtqV5wq","MR. OCTOBER","Bad Bunny","17","0","-10","VE","2023-10-26","89","True","189258","nadie sabe lo que va a pasar mañana","2023-10-13","0.805","0.612","8","-5.682","0","0.172","0.188","1.96e-05","0.134","0.425","126.013","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","16","0","14","VE","2023-10-26","97","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"1iLbUmb2b2btyAAcQ68a1p","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j","15","0","6","VE","2023-10-26","89","False","189901","Milo J: Bzrp Music Sessions, Vol. 57","2023-10-03","0.795","0.553","4","-8.496","0","0.244","0.527","2.84e-06","0.112","0.739","124.109","4"
"5ixdmTpCmH5diBA1j154wN","UN PREVIEW","Bad Bunny","14","0","-2","VE","2023-10-26","86","True","165582","nadie sabe lo que va a pasar mañana","2023-10-13","0.795","0.815","1","-3.322","1","0.0821","0.0368","3.82e-05","0.227","0.334","94.991","4"
"6XbtvPmIpyCbjuT0e8cQtp","Columbia","Quevedo","13","0","5","VE","2023-10-26","96","False","186000","Columbia","2023-07-07","0.668","0.712","5","-5.927","1","0.0381","0.369","2.13e-05","0.108","0.264","100.02","4"
"4pcafPzLDSqQktqSpxHL3E","THUNDER Y LIGHTNING","Bad Bunny, Eladio Carrion","12","0","-4","VE","2023-10-26","87","True","217133","nadie sabe lo que va a pasar mañana","2023-10-13","0.552","0.744","4","-2.656","0","0.124","0.496","0.0","0.112","0.627","156.027","4"
"4SW9gHnW8NfKOdqmh0ij45","Fruto","Bizarrap, Milo j","11","0","12","VE","2023-10-26","90","False","132294","en dormir sin Madrid","2023-10-04","0.801","0.517","2","-8.205","0","0.269","0.494","1.45e-06","0.355","0.923","160.254","4"
"3TYOH7ta0101NYssoH5GlU","MERCEDES CAROTA","Bad Bunny, YOVNGCHIMI","10","-1","0","VE","2023-10-26","87","True","202635","nadie sabe lo que va a pasar mañana","2023-10-13","0.822","0.487","1","-5.815","1","0.223","0.385","6.55e-05","0.115","0.193","134.046","4"
"7ABLbnD53cQK00mhcaOUVG","LALA","Myke Towers","9","1","7","VE","2023-10-26","98","True","197920","LA VIDA ES UNA","2023-03-23","0.708","0.737","1","-4.045","1","0.0436","0.0739","0.00162","0.0955","0.607","91.986","4"
"01ppKlDRCmPpusO3yNrSRY","TELEFONO NUEVO","Bad Bunny, Luar La L","8","0","-3","VE","2023-10-26","89","True","354784","nadie sabe lo que va a pasar mañana","2023-10-13","0.619","0.619","2","-6.238","1","0.491","0.407","0.0","0.0932","0.393","125.752","4"
"1YnChEM51BVZ5dRhbVFEMl","SEDA","Bad Bunny, Bryant Myers","7","0","-1","VE","2023-10-26","89","True","190476","nadie sabe lo que va a pasar mañana","2023-10-13","0.706","0.566","6","-6.441","0","0.126","0.268","1.02e-06","0.111","0.23","125.876","4"
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","6","0","7","VE","2023-10-26","94","True","172797","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.841","0.738","7","-7.455","0","0.307","0.52","0.0","0.0892","0.484","169.918","4"
"4qSEvFGCpde73gqIuq3sho","HIBIKI","Bad Bunny, Mora","5","0","-1","VE","2023-10-26","91","True","208000","nadie sabe lo que va a pasar mañana","2023-10-13","0.801","0.645","6","-5.605","0","0.0706","0.604","0.0","0.118","0.528","119.935","4"
"3cDyocF0Ibdfs1SFQk5cLZ","Lollipop","Darell","4","0","15","VE","2023-10-26","90","True","199946","EVERYBODY GO TO THE DISCOTEK","2023-07-28","0.822","0.711","6","-4.943","1","0.0668","0.179","1.46e-05","0.083","0.934","102.984","4"
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","3","0","0","VE","2023-10-26","92","True","216327","nadie sabe lo que va a pasar mañana","2023-10-13","0.847","0.724","1","-5.41","1","0.298","0.0869","1.11e-06","0.118","0.396","94.601","4"
"4MjDJD8cW7iVeWInc2Bdyj","MONACO","Bad Bunny","2","0","-1","VE","2023-10-26","96","True","267194","nadie sabe lo que va a pasar mañana","2023-10-13","0.787","0.621","4","-5.009","0","0.068","0.15","0.000402","0.58","0.13","139.056","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","1","0","1","VE","2023-10-26","94","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"2UIiJWTPP2BLPZKHbe4nhP","BM | Mission 18","Alan Gomez, BM","50","0","-1","UY","2023-10-26","77","False","177142","BM | Mission 18","2023-08-09","0.783","0.697","11","-4.512","1","0.112","0.25","0.0","0.269","0.726","83.973","4"
"54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN","KAROL G","49","0","1","UY","2023-10-26","89","False","154374","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.634","0.725","5","-4.945","0","0.0587","0.0776","0.0","0.211","0.795","159.845","4"
"7JB29gnUowzSGRdIpeVqRQ","M.A - Remix","BM, Callejero Fino, La Joaqui, Lola Indigo","48","-1","-1","UY","2023-10-26","77","True","272727","M.A (Remix)","2023-04-05","0.687","0.735","7","-5.326","1","0.0598","0.183","0.0","0.125","0.681","87.92","4"
"0J9g1MMJDhyvOb3NWckHMm","Chulo pt.2","Bad Gyal, Tokischa, Young Miko","47","1","-4","UY","2023-10-26","91","True","219333","Chulo pt.2","2023-06-22","0.852","0.881","5","-2.546","0","0.126","0.0602","6.44e-06","0.0682","0.556","96.984","4"
"7mMmRGHCrxF8T3opGtrpHh","Ven Mami","BM, Phontana","46","-1","-5","UY","2023-10-26","72","False","171818","Ven Mami","2022-12-05","0.741","0.743","8","-5.087","0","0.0413","0.175","0.0","0.0977","0.775","87.865","4"
"5w7RsSgxxBwdVTSyQDj8Bi","DISCOTEKA (feat. Locura Mix)","The La Planta, BM, Alejo Isakk, Locura Mix","45","1","-1","UY","2023-10-26","79","False","204480","DISCOTEKA (feat. Locura Mix)","2023-02-16","0.822","0.519","9","-7.183","1","0.136","0.178","0.0","0.0814","0.779","89.962","4"
"5ixdmTpCmH5diBA1j154wN","UN PREVIEW","Bad Bunny","44","0","-7","UY","2023-10-26","86","True","165582","nadie sabe lo que va a pasar mañana","2023-10-13","0.795","0.815","1","-3.322","1","0.0821","0.0368","3.82e-05","0.227","0.334","94.991","4"
"4zYHsmc2V9RyR8eOA0mlx6","Penas de Antaño","Bizarrap, Milo j","43","-1","-10","UY","2023-10-26","84","False","201272","en dormir sin Madrid","2023-10-04","0.721","0.508","7","-6.296","1","0.0933","0.688","0.000104","0.271","0.368","140.051","4"
"5FWQLEX0lavdxiWGBNkBQ4","Me Enteré","Tiago PZK, TINI","42","1","-7","UY","2023-10-26","81","False","182075","Me Enteré","2023-05-18","0.595","0.675","8","-3.814","1","0.108","0.121","1.24e-06","0.314","0.612","140.978","3"
"2iIBpwP4FyQ95xgVail3yr","No_se_ve.mp3","Emilia, LUDMILLA, ZECCA","41","0","4","UY","2023-10-26","84","True","203636","No_se_ve.mp3","2023-05-03","0.752","0.666","11","-5.185","0","0.0672","0.0971","1.62e-05","0.149","0.545","131.986","4"
"7HdEUquZzUzPjgSllvlJGl","Quiero Creer","Luck Ra, La T y La M, Rusherking","40","0","2","UY","2023-10-26","76","False","145054","Quiero Creer","2023-02-03","0.678","0.624","6","-3.712","1","0.0589","0.279","0.0","0.105","0.927","90.983","3"
"48Pf7zioiN5Npe8EjDgoss","Que Dolor","LA NUEVA ESCUELA","39","-1","-3","UY","2023-10-26","58","False","181745","Que Dolor","2023-02-01","0.61","0.855","7","-4.166","1","0.0548","0.129","0.0","0.0571","0.819","131.18","4"
"6irysuQyZWd7Bjj7ePiOs2","Holanda","Jhayco","38","-1","1","UY","2023-10-26","92","True","231693","Holanda","2023-07-28","0.831","0.759","1","-3.627","0","0.0502","0.277","0.0","0.125","0.244","107.961","4"
"6jRZ33ifS5VOTMwmPxhPhN","Ya No Vuelvas (Versión Cuarteto)","Luck Ra, La K'onga, Ke Personajes","37","-1","3","UY","2023-10-26","83","False","204000","Ya No Vuelvas (Versión Cuarteto)","2022-12-01","0.736","0.9","1","-4.575","1","0.0825","0.224","0.0","0.375","0.562","149.947","4"
"1fTBr87WdB5OBBpVovXQOz","Bad Boy","Sayian Jimmy, Nysix Music","36","3","14","UY","2023-10-26","64","True","159101","Bad Boy","2023-07-07","0.693","0.592","1","-7.895","1","0.384","0.0665","0.0","0.398","0.688","177.973","4"
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","35","-1","-8","UY","2023-10-26","92","True","216327","nadie sabe lo que va a pasar mañana","2023-10-13","0.847","0.724","1","-5.41","1","0.298","0.0869","1.11e-06","0.118","0.396","94.601","4"
"6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","Feid, Young Miko","34","1","4","UY","2023-10-26","93","True","195986","Classy 101","2023-03-31","0.859","0.658","11","-4.79","1","0.159","0.145","0.0","0.12","0.672","100.065","4"
"6r0TaoZh1Oc1KkuL4rC1kB","DISPARA ***","Nicki Nicole, Milo j","33","-1","-3","UY","2023-10-26","82","True","143935","ALMA","2023-05-18","0.81","0.657","1","-2.978","1","0.155","0.48","0.0","0.108","0.698","89.972","4"
"7w7BrPbOjF5OxChs2dxFve","En La Intimidad | CROSSOVER #1","Big One, Emilia, Callejero Fino","32","1","2","UY","2023-10-26","81","False","165854","En La Intimidad | CROSSOVER #1","2023-02-01","0.804","0.555","1","-4.991","1","0.107","0.0924","0.0","0.0699","0.64","89.946","4"
"673exMTKtkaNosGrNAikth","Tu y Yo","LA NUEVA ESCUELA","31","-2","17","UY","2023-10-26","59","False","127628","Tu y Yo","2022-12-30","0.569","0.707","8","-4.005","1","0.079","0.106","0.0","0.0403","0.765","75.161","4"
"2bNCiY24Eh4saMcc23bvUN","ADIÓS","Maria Becerra","30","1","2","UY","2023-10-26","82","True","160856","LA NENA DE ARGENTINA","2022-12-08","0.747","0.765","9","-4.184","0","0.0547","0.374","4.66e-06","0.202","0.514","98.012","4"
"7v7RTZrtBsoENSPD0SCMLy","DIME SI ERES FELIZ VOL.2","BM, Hernan y La Champion's Liga","29","-1","-4","UY","2023-10-26","79","False","171667","DIME SI ERES FELIZ VOL.2","2023-08-30","0.713","0.445","9","-9.624","1","0.0391","0.396","0.0","0.247","0.693","89.896","4"
"11PV8CaPqlto9Uejx92C35","OJITOS ROJOS","Grupo Frontera, Ke Personajes","28","-1","3","UY","2023-10-26","81","False","221601","El Comienzo","2023-08-25","0.721","0.782","11","-3.51","1","0.045","0.251","0.0","0.107","0.77","90.001","4"
"7xX7bER73YZSE4m76OpMXV","Salgo a Bailar","FMK, Emilia","27","3","2","UY","2023-10-26","80","False","157830","Salgo a Bailar","2023-07-14","0.73","0.656","10","-2.628","1","0.0454","0.012","0.0","0.0872","0.694","137.829","3"
"3WndNMJo029mMO64l9hGFm","Dale Mecha","Mesita","26","0","2","UY","2023-10-26","77","False","150829","Dale Mecha","2023-05-02","0.623","0.636","4","-4.36","0","0.431","0.3","0.0","0.106","0.441","146.286","3"
"04sktg3deiYUweHfbFUZTM","El Amor De Mi Vida","Los Ángeles Azules, Maria Becerra","25","0","-1","UY","2023-10-26","59","False","184586","El Amor De Mi Vida","2023-08-18","0.618","0.793","11","-4.013","0","0.0493","0.163","0.0","0.0822","0.688","88.01","4"
"3oNnzH6hmqIGIhJ1NcHlrh","CORAZÓN VACÍO","Maria Becerra","24","0","-6","UY","2023-10-26","87","False","160535","CORAZÓN VACÍO","2023-06-22","0.681","0.792","1","-4.795","1","0.0587","0.334","2.05e-06","0.295","0.4","98.09","4"
"4jn3R3KF5hx2fCiXlj89yE","FLECHAZO EN EL CENTRO","YSY A, Bhavi, Milo j","23","0","0","UY","2023-10-26","82","False","185241","TU DUO FAVORITO","2023-09-06","0.767","0.607","5","-6.875","0","0.0516","0.0927","0.0","0.112","0.38","104.98","4"
"0aPs3kmiqmt9QG7gWXdefA","No soy Eterno","Bizarrap, Milo j","22","-1","-3","UY","2023-10-26","86","False","151468","en dormir sin Madrid","2023-10-04","0.564","0.402","2","-6.488","0","0.329","0.44","6.25e-05","0.308","0.628","121.45","4"
"1Hs1uUl8o2VtDp1DABFq0O","Los del Espacio","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","21","1","5","UY","2023-10-26","89","False","338000","Los del Espacio","2023-06-01","0.813","0.682","0","-3.598","1","0.0402","0.107","0.0","0.108","0.634","120.011","4"
"7MVIfkyzuUmQ716j8U7yGR","Rara Vez","Taiu, Milo j","20","0","1","UY","2023-10-26","89","False","128677","Rara Vez","2023-02-08","0.838","0.708","5","-4.668","0","0.166","0.176","0.0","0.343","0.96","119.984","4"
"6Z28dALKtAgZ7AZRfjMQjY","Mentiras | CROSSOVER #3","Big One, Ulises Bueno, Rusherking","19","-1","3","UY","2023-10-26","82","False","168000","Mentiras | CROSSOVER #3","2023-07-25","0.736","0.512","11","-10.957","1","0.0771","0.00705","0.0","0.197","0.802","149.987","4"
"6XbtvPmIpyCbjuT0e8cQtp","Columbia","Quevedo","18","1","-5","UY","2023-10-26","96","False","186000","Columbia","2023-07-07","0.668","0.712","5","-5.927","1","0.0381","0.369","2.13e-05","0.108","0.264","100.02","4"
"3tiJUOfAEqIrLFRQgGgdoY","Un Finde | CROSSOVER #2","Big One, FMK, Ke Personajes","17","-1","0","UY","2023-10-26","87","False","162500","Un Finde | CROSSOVER #2","2023-04-04","0.499","0.519","11","-8.199","1","0.0595","0.109","0.0","0.276","0.848","192.147","4"
